number,ini_velX,ini_velY,ini_velZ,ini_posX,ini_posY,ini_posZ,trialID,_isCorrect,ponPosX,ponPosY,ponPosZ,timeSinceEngineStart,camID,camShelf_h,camShelf_num,camPosX,camPosY,camPosZ,1targetX,1targetX,1targetX,1targetX,1targetX,1targetX,
0,0,0,0,0,0,0,efb35f4cc4134457a2c7a90021cde008,False,0,0,0,2.17054,2,7,12,16.7,95.85001,5.004212,0,0,0,0,0,0,
0,13,0,0,0,3.1,1.2,efb35f4cc4134457a2c7a90021cde008,False,0,0,0,2.195954,2,7,12,16.7,95.85001,5.004212,0,0,0,0,0,0,
0,13,0,0,0,3.1,1.2,efb35f4cc4134457a2c7a90021cde008,False,9205.1,-40157.79,3.804212,2.325186,2,7,12,16.7,95.85001,5.004212,0,0,0,0,0,0,
0,13,0,0,0,3.1,1.2,efb35f4cc4134457a2c7a90021cde008,False,9205.1,-40157.79,3.804212,2.346371,2,7,12,16.7,95.85001,5.004212,440.434,-45256.84,3.804212,1326.699,-45256.84,3.804212,
0,13,0,0,0,3.1,1.2,efb35f4cc4134457a2c7a90021cde008,False,9089.885,-40161.26,3.804212,2.369175,2,7,12,16.7,95.85001,5.004212,440.434,-45256.84,3.804212,1326.699,-45256.84,3.804212,
0,13,0,0,0,3.1,1.2,efb35f4cc4134457a2c7a90021cde008,False,8974.67,-40166.48,3.804212,2.399583,2,7,12,16.7,95.85001,5.004212,440.434,-45256.84,3.804212,1326.699,-45256.84,3.804212,
0,13,0,0,0,3.1,1.2,efb35f4cc4134457a2c7a90021cde008,False,8859.455,-40173.43,3.804212,2.41858,2,7,12,16.7,95.85001,5.004212,440.434,-45256.84,3.804212,1326.699,-45256.84,3.804212,
0,13,0,0,0,3.1,1.2,efb35f4cc4134457a2c7a90021cde008,False,8744.242,-40182.13,3.804212,2.448725,2,7,12,16.7,95.85001,5.004212,440.434,-45256.84,3.804212,1326.699,-45256.84,3.804212,
0,13,0,0,0,3.1,1.2,efb35f4cc4134457a2c7a90021cde008,False,8629.026,-40192.56,3.804212,2.472389,2,7,12,16.7,95.85001,5.004212,440.434,-45256.84,3.804212,1326.699,-45256.84,3.804212,
0,13,0,0,0,3.1,1.2,efb35f4cc4134457a2c7a90021cde008,False,8398.598,-40218.64,3.804212,2.502713,2,7,12,16.7,95.85001,5.004212,440.434,-45256.84,3.804212,1326.699,-45256.84,3.804212,
0,13,0,0,0,3.1,1.2,efb35f4cc4134457a2c7a90021cde008,False,8283.384,-40234.29,3.804212,2.542444,2,7,12,16.7,95.85001,5.004212,440.434,-45256.84,3.804212,1326.699,-45256.84,3.804212,
0,13,0,0,0,3.1,1.2,efb35f4cc4134457a2c7a90021cde008,False,8052.955,-40270.81,3.804212,2.561021,2,7,12,16.7,95.85001,5.004212,440.434,-45256.84,3.804212,1326.699,-45256.84,3.804212,
0,13,0,0,0,3.1,1.2,efb35f4cc4134457a2c7a90021cde008,False,7937.74,-40291.68,3.804212,2.58059,2,7,12,16.7,95.85001,5.004212,440.434,-45256.84,3.804212,1326.699,-45256.84,3.804212,
0,13,0,0,0,3.1,1.2,efb35f4cc4134457a2c7a90021cde008,False,7822.525,-40314.28,3.804212,2.599163,2,7,12,16.7,95.85001,5.004212,440.434,-45256.84,3.804212,1326.699,-45256.84,3.804212,
0,13,0,0,0,3.1,1.2,efb35f4cc4134457a2c7a90021cde008,False,7707.312,-40338.63,3.804212,2.617585,2,7,12,16.7,95.85001,5.004212,440.434,-45256.84,3.804212,1326.699,-45256.84,3.804212,
0,13,0,0,0,3.1,1.2,efb35f4cc4134457a2c7a90021cde008,False,7592.097,-40364.71,3.804212,2.635918,2,7,12,16.7,95.85001,5.004212,440.434,-45256.84,3.804212,1326.699,-45256.84,3.804212,
