number,ini_velX,ini_velY,ini_velZ,ini_posX,ini_posY,ini_posZ,trialID,_isCorrect,ponPosX,ponPosY,ponPosZ,timeSinceEngineStart,camID,camShelf_h,camShelf_num,camPosX,camPosY,camPosZ,1targetX,1targetX,1targetX,1targetX,1targetX,1targetX,
0,0,0,0,0,0,0,49eff92d904849158a94848883717c9d,False,0,0,0,1.981235,2,7,12,16.7,95.85001,5.004212,0,0,0,0,0,0,
0,13,0,0,0,3.1,1.2,49eff92d904849158a94848883717c9d,False,0,0,0,2.003275,2,7,12,16.7,95.85001,5.004212,0,0,0,0,0,0,
0,13,0,0,0,3.1,1.2,49eff92d904849158a94848883717c9d,False,3754.421,-16773.16,3.804212,2.04347,2,7,12,16.7,95.85001,5.004212,0,0,0,0,0,0,
0,13,0,0,0,3.1,1.2,49eff92d904849158a94848883717c9d,False,3754.421,-16773.16,3.804212,2.063761,2,7,12,16.7,95.85001,5.004212,92.29537,-18902.94,3.804212,462.6019,-18902.94,3.804212,
0,13,0,0,0,3.1,1.2,49eff92d904849158a94848883717c9d,False,3706.281,-16774.61,3.804212,2.081847,2,7,12,16.7,95.85001,5.004212,92.29537,-18902.94,3.804212,462.6019,-18902.94,3.804212,
0,13,0,0,0,3.1,1.2,49eff92d904849158a94848883717c9d,False,3706.281,-16774.61,3.804212,2.100605,2,7,12,16.7,95.85001,5.004212,92.29537,-18902.94,3.804212,462.6019,-18902.94,3.804212,
0,13,0,0,0,3.1,1.2,49eff92d904849158a94848883717c9d,False,3658.141,-16776.79,3.804212,2.118748,2,7,12,16.7,95.85001,5.004212,92.29537,-18902.94,3.804212,462.6019,-18902.94,3.804212,
0,13,0,0,0,3.1,1.2,49eff92d904849158a94848883717c9d,False,3610.001,-16779.69,3.804212,2.13694,2,7,12,16.7,95.85001,5.004212,92.29537,-18902.94,3.804212,462.6019,-18902.94,3.804212,
0,13,0,0,0,3.1,1.2,49eff92d904849158a94848883717c9d,False,3561.862,-16783.32,3.804212,2.154978,2,7,12,16.7,95.85001,5.004212,92.29537,-18902.94,3.804212,462.6019,-18902.94,3.804212,
0,13,0,0,0,3.1,1.2,49eff92d904849158a94848883717c9d,False,3513.722,-16787.68,3.804212,2.173334,2,7,12,16.7,95.85001,5.004212,92.29537,-18902.94,3.804212,462.6019,-18902.94,3.804212,
0,13,0,0,0,3.1,1.2,49eff92d904849158a94848883717c9d,False,3465.582,-16792.77,3.804212,2.192757,2,7,12,16.7,95.85001,5.004212,92.29537,-18902.94,3.804212,462.6019,-18902.94,3.804212,
0,13,0,0,0,3.1,1.2,49eff92d904849158a94848883717c9d,False,3417.442,-16798.58,3.804212,2.211125,2,7,12,16.7,95.85001,5.004212,92.29537,-18902.94,3.804212,462.6019,-18902.94,3.804212,
0,13,0,0,0,3.1,1.2,49eff92d904849158a94848883717c9d,False,3369.302,-16805.11,3.804212,2.229291,2,7,12,16.7,95.85001,5.004212,92.29537,-18902.94,3.804212,462.6019,-18902.94,3.804212,
0,13,0,0,0,3.1,1.2,49eff92d904849158a94848883717c9d,False,3321.162,-16812.38,3.804212,2.247427,2,7,12,16.7,95.85001,5.004212,92.29537,-18902.94,3.804212,462.6019,-18902.94,3.804212,
0,13,0,0,0,3.1,1.2,49eff92d904849158a94848883717c9d,False,3273.022,-16820.37,3.804212,2.265303,2,7,12,16.7,95.85001,5.004212,92.29537,-18902.94,3.804212,462.6019,-18902.94,3.804212,
0,13,0,0,0,3.1,1.2,49eff92d904849158a94848883717c9d,False,3224.883,-16829.08,3.804212,2.282944,2,7,12,16.7,95.85001,5.004212,92.29537,-18902.94,3.804212,462.6019,-18902.94,3.804212,
0,13,0,0,0,3.1,1.2,49eff92d904849158a94848883717c9d,False,3224.883,-16829.08,3.804212,2.300694,2,7,12,16.7,95.85001,5.004212,92.29537,-18902.94,3.804212,462.6019,-18902.94,3.804212,
0,13,0,0,0,3.1,1.2,49eff92d904849158a94848883717c9d,False,3176.742,-16838.52,3.804212,2.318844,2,7,12,16.7,95.85001,5.004212,92.29537,-18902.94,3.804212,462.6019,-18902.94,3.804212,
0,13,0,0,0,3.1,1.2,49eff92d904849158a94848883717c9d,False,3128.603,-16848.69,3.804212,2.336838,2,7,12,16.7,95.85001,5.004212,92.29537,-18902.94,3.804212,462.6019,-18902.94,3.804212,
0,13,0,0,0,3.1,1.2,49eff92d904849158a94848883717c9d,False,3080.463,-16859.58,3.804212,2.354562,2,7,12,16.7,95.85001,5.004212,92.29537,-18902.94,3.804212,462.6019,-18902.94,3.804212,
0,13,0,0,0,3.1,1.2,49eff92d904849158a94848883717c9d,False,3032.323,-16871.21,3.804212,2.372331,2,7,12,16.7,95.85001,5.004212,92.29537,-18902.94,3.804212,462.6019,-18902.94,3.804212,
0,13,0,0,0,3.1,1.2,49eff92d904849158a94848883717c9d,False,2984.183,-16883.55,3.804212,2.390372,2,7,12,16.7,95.85001,5.004212,92.29537,-18902.94,3.804212,462.6019,-18902.94,3.804212,
0,13,0,0,0,3.1,1.2,49eff92d904849158a94848883717c9d,False,2936.043,-16896.63,3.804212,2.409183,2,7,12,16.7,95.85001,5.004212,92.29537,-18902.94,3.804212,462.6019,-18902.94,3.804212,
0,13,0,0,0,3.1,1.2,49eff92d904849158a94848883717c9d,False,2887.903,-16910.43,3.804212,2.427246,2,7,12,16.7,95.85001,5.004212,92.29537,-18902.94,3.804212,462.6019,-18902.94,3.804212,
0,13,0,0,0,3.1,1.2,49eff92d904849158a94848883717c9d,False,2839.763,-16924.95,3.804212,2.445004,2,7,12,16.7,95.85001,5.004212,92.29537,-18902.94,3.804212,462.6019,-18902.94,3.804212,
0,13,0,0,0,3.1,1.2,49eff92d904849158a94848883717c9d,False,2791.623,-16940.2,3.804212,2.462613,2,7,12,16.7,95.85001,5.004212,92.29537,-18902.94,3.804212,462.6019,-18902.94,3.804212,
0,13,0,0,0,3.1,1.2,49eff92d904849158a94848883717c9d,False,2791.623,-16940.2,3.804212,2.480844,2,7,12,16.7,95.85001,5.004212,92.29537,-18902.94,3.804212,462.6019,-18902.94,3.804212,
0,13,0,0,0,3.1,1.2,49eff92d904849158a94848883717c9d,False,2743.483,-16956.18,3.804212,2.499257,2,7,12,16.7,95.85001,5.004212,92.29537,-18902.94,3.804212,462.6019,-18902.94,3.804212,
0,13,0,0,0,3.1,1.2,49eff92d904849158a94848883717c9d,False,2695.344,-16972.88,3.804212,2.517305,2,7,12,16.7,95.85001,5.004212,92.29537,-18902.94,3.804212,462.6019,-18902.94,3.804212,
0,13,0,0,0,3.1,1.2,49eff92d904849158a94848883717c9d,False,2647.204,-16990.32,3.804212,2.535628,2,7,12,16.7,95.85001,5.004212,92.29537,-18902.94,3.804212,462.6019,-18902.94,3.804212,
0,13,0,0,0,3.1,1.2,49eff92d904849158a94848883717c9d,False,2599.064,-17008.47,3.804212,2.553252,2,7,12,16.7,95.85001,5.004212,92.29537,-18902.94,3.804212,462.6019,-18902.94,3.804212,
0,13,0,0,0,3.1,1.2,49eff92d904849158a94848883717c9d,False,2550.924,-17027.36,3.804212,2.571946,2,7,12,16.7,95.85001,5.004212,92.29537,-18902.94,3.804212,462.6019,-18902.94,3.804212,
0,13,0,0,0,3.1,1.2,49eff92d904849158a94848883717c9d,False,2502.784,-17046.97,3.804212,2.590761,2,7,12,16.7,95.85001,5.004212,92.29537,-18902.94,3.804212,462.6019,-18902.94,3.804212,
0,13,0,0,0,3.1,1.2,49eff92d904849158a94848883717c9d,False,2454.644,-17067.3,3.804212,2.608642,2,7,12,16.7,95.85001,5.004212,92.29537,-18902.94,3.804212,462.6019,-18902.94,3.804212,
0,13,0,0,0,3.1,1.2,49eff92d904849158a94848883717c9d,False,2406.504,-17088.37,3.804212,2.627167,2,7,12,16.7,95.85001,5.004212,92.29537,-18902.94,3.804212,462.6019,-18902.94,3.804212,
0,13,0,0,0,3.1,1.2,49eff92d904849158a94848883717c9d,False,2358.364,-17110.15,3.804212,2.645042,2,7,12,16.7,95.85001,5.004212,92.29537,-18902.94,3.804212,462.6019,-18902.94,3.804212,
0,13,0,0,0,3.1,1.2,49eff92d904849158a94848883717c9d,False,2310.224,-17132.67,3.804212,2.662868,2,7,12,16.7,95.85001,5.004212,92.29537,-18902.94,3.804212,462.6019,-18902.94,3.804212,
0,13,0,0,0,3.1,1.2,49eff92d904849158a94848883717c9d,False,2310.224,-17132.67,3.804212,2.680776,2,7,12,16.7,95.85001,5.004212,92.29537,-18902.94,3.804212,462.6019,-18902.94,3.804212,
0,13,0,0,0,3.1,1.2,49eff92d904849158a94848883717c9d,False,2262.084,-17155.91,3.804212,2.69847,2,7,12,16.7,95.85001,5.004212,92.29537,-18902.94,3.804212,462.6019,-18902.94,3.804212,
0,13,0,0,0,3.1,1.2,49eff92d904849158a94848883717c9d,False,2213.944,-17179.88,3.804212,2.722816,2,7,12,16.7,95.85001,5.004212,92.29537,-18902.94,3.804212,462.6019,-18902.94,3.804212,
0,13,0,0,0,3.1,1.2,49eff92d904849158a94848883717c9d,False,2165.805,-17204.57,3.804212,2.741721,2,7,12,16.7,95.85001,5.004212,92.29537,-18902.94,3.804212,462.6019,-18902.94,3.804212,
0,13,0,0,0,3.1,1.2,49eff92d904849158a94848883717c9d,False,2117.665,-17229.99,3.804212,2.760653,2,7,12,16.7,95.85001,5.004212,92.29537,-18902.94,3.804212,462.6019,-18902.94,3.804212,
0,13,0,0,0,3.1,1.2,49eff92d904849158a94848883717c9d,False,2069.525,-17256.14,3.804212,2.778976,2,7,12,16.7,95.85001,5.004212,92.29537,-18902.94,3.804212,462.6019,-18902.94,3.804212,
0,13,0,0,0,3.1,1.2,49eff92d904849158a94848883717c9d,False,2021.385,-17283.01,3.804212,2.796922,2,7,12,16.7,95.85001,5.004212,92.29537,-18902.94,3.804212,462.6019,-18902.94,3.804212,
0,13,0,0,0,3.1,1.2,49eff92d904849158a94848883717c9d,False,1973.245,-17310.61,3.804212,2.814772,2,7,12,16.7,95.85001,5.004212,92.29537,-18902.94,3.804212,462.6019,-18902.94,3.804212,
0,13,0,0,0,3.1,1.2,49eff92d904849158a94848883717c9d,False,1925.105,-17338.93,3.804212,2.838793,2,7,12,16.7,95.85001,5.004212,92.29537,-18902.94,3.804212,462.6019,-18902.94,3.804212,
