number,ini_velX,ini_velY,ini_velZ,ini_posX,ini_posY,ini_posZ,trialID,_isCorrect,ponPosX,ponPosY,ponPosZ,timeSinceEngineStart,camID,camShelf_h,camShelf_num,camPosX,camPosY,camPosZ,1targetX,1targetX,1targetX,1targetX,1targetX,1targetX,
0,0,0,0,0,0,0,5c691ac82be74498a33140966b3f0794,False,0,0,0,1.984279,2,7,12,16.7,95.85001,5.004212,0,0,0,0,0,0,
0,6,0,0,0,3.1,1.2,5c691ac82be74498a33140966b3f0794,False,0,0,0,2.008113,2,7,12,16.7,95.85001,5.004212,0,0,0,0,0,0,
0,6,0,0,0,3.1,1.2,5c691ac82be74498a33140966b3f0794,False,3780.343,-16773.16,3.804212,2.047201,2,7,12,16.7,95.85001,5.004212,0,0,0,0,0,0,
0,6,0,0,0,3.1,1.2,5c691ac82be74498a33140966b3f0794,False,3780.343,-16773.16,3.804212,2.067805,2,7,12,16.7,95.85001,5.004212,2078.385,-18954.19,3.804213,1708.079,-18954.19,3.804213,
0,6,0,0,0,3.1,1.2,5c691ac82be74498a33140966b3f0794,False,3758.124,-16774.61,3.804212,2.087631,2,7,12,16.7,95.85001,5.004212,2078.385,-18954.19,3.804213,1708.079,-18954.19,3.804213,
0,6,0,0,0,3.1,1.2,5c691ac82be74498a33140966b3f0794,False,3735.906,-16776.79,3.804212,2.105775,2,7,12,16.7,95.85001,5.004212,2078.385,-18954.19,3.804213,1708.079,-18954.19,3.804213,
0,6,0,0,0,3.1,1.2,5c691ac82be74498a33140966b3f0794,False,3735.906,-16776.79,3.804212,2.123638,2,7,12,16.7,95.85001,5.004212,2078.385,-18954.19,3.804213,1708.079,-18954.19,3.804213,
0,6,0,0,0,3.1,1.2,5c691ac82be74498a33140966b3f0794,False,3713.688,-16779.69,3.804212,2.141927,2,7,12,16.7,95.85001,5.004212,2078.385,-18954.19,3.804213,1708.079,-18954.19,3.804213,
0,6,0,0,0,3.1,1.2,5c691ac82be74498a33140966b3f0794,False,3691.469,-16783.32,3.804212,2.16052,2,7,12,16.7,95.85001,5.004212,2078.385,-18954.19,3.804213,1708.079,-18954.19,3.804213,
0,6,0,0,0,3.1,1.2,5c691ac82be74498a33140966b3f0794,False,3669.25,-16787.68,3.804212,2.179297,2,7,12,16.7,95.85001,5.004212,2078.385,-18954.19,3.804213,1708.079,-18954.19,3.804213,
0,6,0,0,0,3.1,1.2,5c691ac82be74498a33140966b3f0794,False,3647.032,-16792.77,3.804212,2.198563,2,7,12,16.7,95.85001,5.004212,2078.385,-18954.19,3.804213,1708.079,-18954.19,3.804213,
0,6,0,0,0,3.1,1.2,5c691ac82be74498a33140966b3f0794,False,3624.814,-16798.58,3.804212,2.216967,2,7,12,16.7,95.85001,5.004212,2078.385,-18954.19,3.804213,1708.079,-18954.19,3.804213,
0,6,0,0,0,3.1,1.2,5c691ac82be74498a33140966b3f0794,False,3602.595,-16805.11,3.804212,2.235267,2,7,12,16.7,95.85001,5.004212,2078.385,-18954.19,3.804213,1708.079,-18954.19,3.804213,
0,6,0,0,0,3.1,1.2,5c691ac82be74498a33140966b3f0794,False,3580.377,-16812.38,3.804212,2.253555,2,7,12,16.7,95.85001,5.004212,2078.385,-18954.19,3.804213,1708.079,-18954.19,3.804213,
0,6,0,0,0,3.1,1.2,5c691ac82be74498a33140966b3f0794,False,3558.158,-16820.37,3.804212,2.271646,2,7,12,16.7,95.85001,5.004212,2078.385,-18954.19,3.804213,1708.079,-18954.19,3.804213,
0,6,0,0,0,3.1,1.2,5c691ac82be74498a33140966b3f0794,False,3535.94,-16829.08,3.804212,2.289814,2,7,12,16.7,95.85001,5.004212,2078.385,-18954.19,3.804213,1708.079,-18954.19,3.804213,
0,6,0,0,0,3.1,1.2,5c691ac82be74498a33140966b3f0794,False,3513.722,-16838.52,3.804212,2.307585,2,7,12,16.7,95.85001,5.004212,2078.385,-18954.19,3.804213,1708.079,-18954.19,3.804213,
0,6,0,0,0,3.1,1.2,5c691ac82be74498a33140966b3f0794,False,3491.503,-16848.69,3.804212,2.325646,2,7,12,16.7,95.85001,5.004212,2078.385,-18954.19,3.804213,1708.079,-18954.19,3.804213,
0,6,0,0,0,3.1,1.2,5c691ac82be74498a33140966b3f0794,False,3491.503,-16848.69,3.804212,2.343718,2,7,12,16.7,95.85001,5.004212,2078.385,-18954.19,3.804213,1708.079,-18954.19,3.804213,
0,6,0,0,0,3.1,1.2,5c691ac82be74498a33140966b3f0794,False,3469.285,-16859.58,3.804212,2.361691,2,7,12,16.7,95.85001,5.004212,2078.385,-18954.19,3.804213,1708.079,-18954.19,3.804213,
0,6,0,0,0,3.1,1.2,5c691ac82be74498a33140966b3f0794,False,3447.066,-16871.21,3.804212,2.380002,2,7,12,16.7,95.85001,5.004212,2078.385,-18954.19,3.804213,1708.079,-18954.19,3.804213,
0,6,0,0,0,3.1,1.2,5c691ac82be74498a33140966b3f0794,False,3424.848,-16883.55,3.804212,2.398764,2,7,12,16.7,95.85001,5.004212,2078.385,-18954.19,3.804213,1708.079,-18954.19,3.804213,
0,6,0,0,0,3.1,1.2,5c691ac82be74498a33140966b3f0794,False,3402.63,-16896.63,3.804212,2.416891,2,7,12,16.7,95.85001,5.004212,2078.385,-18954.19,3.804213,1708.079,-18954.19,3.804213,
0,6,0,0,0,3.1,1.2,5c691ac82be74498a33140966b3f0794,False,3380.411,-16910.43,3.804212,2.435141,2,7,12,16.7,95.85001,5.004212,2078.385,-18954.19,3.804213,1708.079,-18954.19,3.804213,
0,6,0,0,0,3.1,1.2,5c691ac82be74498a33140966b3f0794,False,3358.193,-16924.95,3.804212,2.454668,2,7,12,16.7,95.85001,5.004212,2078.385,-18954.19,3.804213,1708.079,-18954.19,3.804213,
0,6,0,0,0,3.1,1.2,5c691ac82be74498a33140966b3f0794,False,3335.974,-16940.2,3.804212,2.473606,2,7,12,16.7,95.85001,5.004212,2078.385,-18954.19,3.804213,1708.079,-18954.19,3.804213,
0,6,0,0,0,3.1,1.2,5c691ac82be74498a33140966b3f0794,False,3313.756,-16956.18,3.804212,2.492549,2,7,12,16.7,95.85001,5.004212,2078.385,-18954.19,3.804213,1708.079,-18954.19,3.804213,
0,6,0,0,0,3.1,1.2,5c691ac82be74498a33140966b3f0794,False,3291.538,-16972.88,3.804212,2.511341,2,7,12,16.7,95.85001,5.004212,2078.385,-18954.19,3.804213,1708.079,-18954.19,3.804213,
0,6,0,0,0,3.1,1.2,5c691ac82be74498a33140966b3f0794,False,3269.319,-16990.32,3.804212,2.529127,2,7,12,16.7,95.85001,5.004212,2078.385,-18954.19,3.804213,1708.079,-18954.19,3.804213,
0,6,0,0,0,3.1,1.2,5c691ac82be74498a33140966b3f0794,False,3247.101,-17008.47,3.804212,2.546376,2,7,12,16.7,95.85001,5.004212,2078.385,-18954.19,3.804213,1708.079,-18954.19,3.804213,
0,6,0,0,0,3.1,1.2,5c691ac82be74498a33140966b3f0794,False,3247.101,-17008.47,3.804212,2.563907,2,7,12,16.7,95.85001,5.004212,2078.385,-18954.19,3.804213,1708.079,-18954.19,3.804213,
0,6,0,0,0,3.1,1.2,5c691ac82be74498a33140966b3f0794,False,3224.883,-17027.36,3.804212,2.581654,2,7,12,16.7,95.85001,5.004212,2078.385,-18954.19,3.804213,1708.079,-18954.19,3.804213,
0,6,0,0,0,3.1,1.2,5c691ac82be74498a33140966b3f0794,False,3202.664,-17046.97,3.804212,2.600989,2,7,12,16.7,95.85001,5.004212,2078.385,-18954.19,3.804213,1708.079,-18954.19,3.804213,
0,6,0,0,0,3.1,1.2,5c691ac82be74498a33140966b3f0794,False,3180.446,-17067.3,3.804212,2.619148,2,7,12,16.7,95.85001,5.004212,2078.385,-18954.19,3.804213,1708.079,-18954.19,3.804213,
0,6,0,0,0,3.1,1.2,5c691ac82be74498a33140966b3f0794,False,3158.228,-17088.37,3.804212,2.637671,2,7,12,16.7,95.85001,5.004212,2078.385,-18954.19,3.804213,1708.079,-18954.19,3.804213,
0,6,0,0,0,3.1,1.2,5c691ac82be74498a33140966b3f0794,False,3136.009,-17110.15,3.804212,2.656353,2,7,12,16.7,95.85001,5.004212,2078.385,-18954.19,3.804213,1708.079,-18954.19,3.804213,
0,6,0,0,0,3.1,1.2,5c691ac82be74498a33140966b3f0794,False,3113.791,-17132.67,3.804212,2.67474,2,7,12,16.7,95.85001,5.004212,2078.385,-18954.19,3.804213,1708.079,-18954.19,3.804213,
0,6,0,0,0,3.1,1.2,5c691ac82be74498a33140966b3f0794,False,3091.573,-17155.91,3.804212,2.693108,2,7,12,16.7,95.85001,5.004212,2078.385,-18954.19,3.804213,1708.079,-18954.19,3.804213,
0,6,0,0,0,3.1,1.2,5c691ac82be74498a33140966b3f0794,False,3069.354,-17179.88,3.804212,2.711355,2,7,12,16.7,95.85001,5.004212,2078.385,-18954.19,3.804213,1708.079,-18954.19,3.804213,
0,6,0,0,0,3.1,1.2,5c691ac82be74498a33140966b3f0794,False,3047.136,-17204.57,3.804212,2.72937,2,7,12,16.7,95.85001,5.004212,2078.385,-18954.19,3.804213,1708.079,-18954.19,3.804213,
0,6,0,0,0,3.1,1.2,5c691ac82be74498a33140966b3f0794,False,3024.917,-17229.99,3.804212,2.747478,2,7,12,16.7,95.85001,5.004212,2078.385,-18954.19,3.804213,1708.079,-18954.19,3.804213,
0,6,0,0,0,3.1,1.2,5c691ac82be74498a33140966b3f0794,False,3002.699,-17256.14,3.804212,2.765732,2,7,12,16.7,95.85001,5.004212,2078.385,-18954.19,3.804213,1708.079,-18954.19,3.804213,
0,6,0,0,0,3.1,1.2,5c691ac82be74498a33140966b3f0794,False,3002.699,-17256.14,3.804212,2.78453,2,7,12,16.7,95.85001,5.004212,2078.385,-18954.19,3.804213,1708.079,-18954.19,3.804213,
0,6,0,0,0,3.1,1.2,5c691ac82be74498a33140966b3f0794,False,2980.48,-17283.01,3.804212,2.803753,2,7,12,16.7,95.85001,5.004212,2078.385,-18954.19,3.804213,1708.079,-18954.19,3.804213,
0,6,0,0,0,3.1,1.2,5c691ac82be74498a33140966b3f0794,False,2958.262,-17310.61,3.804212,2.822275,2,7,12,16.7,95.85001,5.004212,2078.385,-18954.19,3.804213,1708.079,-18954.19,3.804213,
0,6,0,0,0,3.1,1.2,5c691ac82be74498a33140966b3f0794,False,2936.043,-17338.93,3.804212,2.840544,2,7,12,16.7,95.85001,5.004212,2078.385,-18954.19,3.804213,1708.079,-18954.19,3.804213,
