number,ini_velX,ini_velY,ini_velZ,ini_posX,ini_posY,ini_posZ,trialID,_isCorrect,ponPosX,ponPosY,ponPosZ,timeSinceEngineStart,camID,camShelf_h,camShelf_num,camPosX,camPosY,camPosZ,1targetX,1targetX,1targetX,1targetX,1targetX,1targetX,
0,0,0,0,0,0,0,6c0d8a40da8f4b9a97c599a84a7f7def,False,0,0,0,2.169092,2,7,12,16.7,95.85001,5.004212,0,0,0,0,0,0,
0,12,0,0,0,3.1,1.2,6c0d8a40da8f4b9a97c599a84a7f7def,False,0,0,0,2.191469,2,7,12,16.7,95.85001,5.004212,0,0,0,0,0,0,
0,12,0,0,0,3.1,1.2,6c0d8a40da8f4b9a97c599a84a7f7def,False,3509.818,-16496.79,3.804212,2.248616,2,7,12,16.7,95.85001,5.004212,0,0,0,0,0,0,
0,12,0,0,0,3.1,1.2,6c0d8a40da8f4b9a97c599a84a7f7def,False,3509.818,-16496.79,3.804212,2.271954,2,7,12,16.7,95.85001,5.004212,184.6614,-18591.48,3.804212,-179.5936,-18591.48,3.804212,
0,12,0,0,0,3.1,1.2,6c0d8a40da8f4b9a97c599a84a7f7def,False,3466.107,-16498.22,3.804212,2.293236,2,7,12,16.7,95.85001,5.004212,184.6614,-18591.48,3.804212,-179.5936,-18591.48,3.804212,
0,12,0,0,0,3.1,1.2,6c0d8a40da8f4b9a97c599a84a7f7def,False,3422.396,-16500.36,3.804212,2.315253,2,7,12,16.7,95.85001,5.004212,184.6614,-18591.48,3.804212,-179.5936,-18591.48,3.804212,
0,12,0,0,0,3.1,1.2,6c0d8a40da8f4b9a97c599a84a7f7def,False,3378.686,-16503.22,3.804212,2.336811,2,7,12,16.7,95.85001,5.004212,184.6614,-18591.48,3.804212,-179.5936,-18591.48,3.804212,
0,12,0,0,0,3.1,1.2,6c0d8a40da8f4b9a97c599a84a7f7def,False,3334.975,-16506.79,3.804212,2.358216,2,7,12,16.7,95.85001,5.004212,184.6614,-18591.48,3.804212,-179.5936,-18591.48,3.804212,
0,12,0,0,0,3.1,1.2,6c0d8a40da8f4b9a97c599a84a7f7def,False,3291.265,-16511.08,3.804212,2.379967,2,7,12,16.7,95.85001,5.004212,184.6614,-18591.48,3.804212,-179.5936,-18591.48,3.804212,
0,12,0,0,0,3.1,1.2,6c0d8a40da8f4b9a97c599a84a7f7def,False,3247.554,-16516.08,3.804212,2.401335,2,7,12,16.7,95.85001,5.004212,184.6614,-18591.48,3.804212,-179.5936,-18591.48,3.804212,
0,12,0,0,0,3.1,1.2,6c0d8a40da8f4b9a97c599a84a7f7def,False,3203.844,-16521.79,3.804212,2.422226,2,7,12,16.7,95.85001,5.004212,184.6614,-18591.48,3.804212,-179.5936,-18591.48,3.804212,
0,12,0,0,0,3.1,1.2,6c0d8a40da8f4b9a97c599a84a7f7def,False,3160.133,-16528.22,3.804212,2.442821,2,7,12,16.7,95.85001,5.004212,184.6614,-18591.48,3.804212,-179.5936,-18591.48,3.804212,
0,12,0,0,0,3.1,1.2,6c0d8a40da8f4b9a97c599a84a7f7def,False,3116.422,-16535.37,3.804212,2.463736,2,7,12,16.7,95.85001,5.004212,184.6614,-18591.48,3.804212,-179.5936,-18591.48,3.804212,
0,12,0,0,0,3.1,1.2,6c0d8a40da8f4b9a97c599a84a7f7def,False,3072.712,-16543.22,3.804212,2.486119,2,7,12,16.7,95.85001,5.004212,184.6614,-18591.48,3.804212,-179.5936,-18591.48,3.804212,
0,12,0,0,0,3.1,1.2,6c0d8a40da8f4b9a97c599a84a7f7def,False,3029.001,-16551.79,3.804212,2.507622,2,7,12,16.7,95.85001,5.004212,184.6614,-18591.48,3.804212,-179.5936,-18591.48,3.804212,
0,12,0,0,0,3.1,1.2,6c0d8a40da8f4b9a97c599a84a7f7def,False,2985.291,-16561.08,3.804212,2.528552,2,7,12,16.7,95.85001,5.004212,184.6614,-18591.48,3.804212,-179.5936,-18591.48,3.804212,
0,12,0,0,0,3.1,1.2,6c0d8a40da8f4b9a97c599a84a7f7def,False,2941.58,-16571.08,3.804212,2.5495,2,7,12,16.7,95.85001,5.004212,184.6614,-18591.48,3.804212,-179.5936,-18591.48,3.804212,
0,12,0,0,0,3.1,1.2,6c0d8a40da8f4b9a97c599a84a7f7def,False,2897.87,-16581.8,3.804212,2.57002,2,7,12,16.7,95.85001,5.004212,184.6614,-18591.48,3.804212,-179.5936,-18591.48,3.804212,
0,12,0,0,0,3.1,1.2,6c0d8a40da8f4b9a97c599a84a7f7def,False,2854.159,-16593.22,3.804212,2.591316,2,7,12,16.7,95.85001,5.004212,184.6614,-18591.48,3.804212,-179.5936,-18591.48,3.804212,
0,12,0,0,0,3.1,1.2,6c0d8a40da8f4b9a97c599a84a7f7def,False,2766.738,-16618.23,3.804212,2.612388,2,7,12,16.7,95.85001,5.004212,184.6614,-18591.48,3.804212,-179.5936,-18591.48,3.804212,
0,12,0,0,0,3.1,1.2,6c0d8a40da8f4b9a97c599a84a7f7def,False,2723.027,-16631.8,3.804212,2.633445,2,7,12,16.7,95.85001,5.004212,184.6614,-18591.48,3.804212,-179.5936,-18591.48,3.804212,
0,12,0,0,0,3.1,1.2,6c0d8a40da8f4b9a97c599a84a7f7def,False,2679.317,-16646.09,3.804212,2.659936,2,7,12,16.7,95.85001,5.004212,184.6614,-18591.48,3.804212,-179.5936,-18591.48,3.804212,
0,12,0,0,0,3.1,1.2,6c0d8a40da8f4b9a97c599a84a7f7def,False,2635.606,-16661.09,3.804212,2.682374,2,7,12,16.7,95.85001,5.004212,184.6614,-18591.48,3.804212,-179.5936,-18591.48,3.804212,
0,12,0,0,0,3.1,1.2,6c0d8a40da8f4b9a97c599a84a7f7def,False,2591.896,-16676.8,3.804212,2.703866,2,7,12,16.7,95.85001,5.004212,184.6614,-18591.48,3.804212,-179.5936,-18591.48,3.804212,
0,12,0,0,0,3.1,1.2,6c0d8a40da8f4b9a97c599a84a7f7def,False,2548.185,-16693.23,3.804212,2.725689,2,7,12,16.7,95.85001,5.004212,184.6614,-18591.48,3.804212,-179.5936,-18591.48,3.804212,
0,12,0,0,0,3.1,1.2,6c0d8a40da8f4b9a97c599a84a7f7def,False,2504.475,-16710.37,3.804212,2.746217,2,7,12,16.7,95.85001,5.004212,184.6614,-18591.48,3.804212,-179.5936,-18591.48,3.804212,
0,12,0,0,0,3.1,1.2,6c0d8a40da8f4b9a97c599a84a7f7def,False,2460.764,-16728.23,3.804212,2.767292,2,7,12,16.7,95.85001,5.004212,184.6614,-18591.48,3.804212,-179.5936,-18591.48,3.804212,
0,12,0,0,0,3.1,1.2,6c0d8a40da8f4b9a97c599a84a7f7def,False,2417.053,-16746.8,3.804212,2.787778,2,7,12,16.7,95.85001,5.004212,184.6614,-18591.48,3.804212,-179.5936,-18591.48,3.804212,
