number,ini_velX,ini_velY,ini_velZ,ini_posX,ini_posY,ini_posZ,trialID,_isCorrect,ponPosX,ponPosY,ponPosZ,timeSinceEngineStart,camID,camShelf_h,camShelf_num,camPosX,camPosY,camPosZ,1targetX,1targetX,1targetX,1targetX,1targetX,1targetX,
0,0,0,0,0,0,0,4805710184e74ad8a520d2b53bc51649,False,0,0,0,2.35294,2,7,12,16.7,95.85001,5.004212,0,0,0,0,0,0,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,0,0,0,2.385314,2,7,12,16.7,95.85001,5.004212,0,0,0,0,0,0,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,2734.481,-12245.04,3.804212,2.51905,2,7,12,16.7,95.85001,5.004212,0,0,0,0,0,0,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,2734.481,-12245.04,3.804212,2.546977,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,2699.332,-12246.1,3.804212,2.583045,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,2664.183,-12247.69,3.804212,2.60604,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,2593.886,-12252.46,3.804212,2.628788,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,2558.737,-12255.65,3.804212,2.649836,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,2523.588,-12259.36,3.804212,2.670608,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,2488.44,-12263.6,3.804212,2.691129,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,2453.291,-12268.37,3.804212,2.711359,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,2418.142,-12273.67,3.804212,2.731071,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,2382.994,-12279.51,3.804212,2.750925,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,2347.845,-12285.87,3.804212,2.771962,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,2312.696,-12292.76,3.804212,2.792466,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,2277.547,-12300.19,3.804212,2.81178,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,2242.398,-12308.14,3.804212,2.831823,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,2207.25,-12316.62,3.804212,2.851771,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,2172.101,-12325.63,3.804212,2.871236,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,2136.952,-12335.18,3.804212,2.891045,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,2101.804,-12345.25,3.804212,2.910971,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,2066.655,-12355.86,3.804212,2.930955,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,2031.506,-12366.99,3.804212,2.95054,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,1996.357,-12378.66,3.804212,2.970247,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,1961.209,-12390.85,3.804212,2.99134,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,1926.06,-12403.58,3.804212,3.009483,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,1890.911,-12416.83,3.804212,3.027455,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,1855.762,-12430.62,3.804212,3.045474,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,1820.614,-12444.93,3.804212,3.06373,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,1785.465,-12459.78,3.804212,3.081701,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,1750.316,-12475.16,3.804212,3.100029,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,1750.316,-12475.16,3.804212,3.118094,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,1715.167,-12491.06,3.804212,3.136298,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,1680.019,-12507.5,3.804212,3.154697,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,1644.87,-12524.47,3.804212,3.172505,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,1609.721,-12541.96,3.804212,3.191487,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,1574.572,-12559.99,3.804212,3.209362,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,1539.424,-12578.55,3.804212,3.227874,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,1504.275,-12597.64,3.804212,3.245932,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,1469.126,-12617.25,3.804212,3.263706,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,1433.977,-12637.4,3.804212,3.281607,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,1398.829,-12658.08,3.804212,3.299913,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,1398.829,-12658.08,3.804212,3.318516,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,1363.68,-12679.29,3.804212,3.336418,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,1328.531,-12701.03,3.804212,3.354432,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,1293.382,-12723.3,3.804212,3.372587,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,1258.234,-12746.1,3.804212,3.390697,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,1223.085,-12769.43,3.804212,3.413881,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,1187.936,-12793.29,3.804212,3.432194,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,1152.787,-12817.68,3.804212,3.449949,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,1117.638,-12842.6,3.804212,3.467765,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,1082.49,-12868.05,3.804212,3.485884,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,1047.341,-12894.03,3.804212,3.503985,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,1012.192,-12920.54,3.804212,3.522571,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,977.0436,-12947.58,3.804212,3.540918,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,977.0436,-12947.58,3.804212,3.559803,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,941.8948,-12975.15,3.804212,3.578104,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,906.746,-13003.25,3.804212,3.596464,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,871.5973,-13031.88,3.804212,3.616087,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,836.4485,-13061.04,3.804212,3.634514,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,801.2999,-13090.74,3.804212,3.653153,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,766.1511,-13120.96,3.804212,3.671288,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,731.0023,-13151.71,3.804212,3.68913,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,695.8535,-13183,3.804212,3.707028,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,660.7048,-13214.81,3.804212,3.7251,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,625.556,-13247.15,3.804212,3.743199,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,590.4073,-13280.02,3.804212,3.761102,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,555.2585,-13313.43,3.804212,3.779171,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,555.2585,-13313.43,3.804212,3.797292,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,520.1099,-13347.36,3.804212,3.816822,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,484.9609,-13381.83,3.804212,3.834979,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,449.8123,-13416.82,3.804212,3.853466,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,414.6634,-13452.34,3.804212,3.871564,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,379.5148,-13488.4,3.804212,3.889224,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,344.3661,-13524.99,3.804212,3.907074,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,309.2172,-13562.1,3.804212,3.925152,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,274.0686,-13599.75,3.804212,3.943965,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,238.9197,-13637.92,3.804212,3.962277,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
0,13,0,0,0,3.1,1.2,4805710184e74ad8a520d2b53bc51649,False,203.7711,-13676.63,3.804212,3.980794,2,7,12,16.7,95.85001,5.004212,60.62561,-13799.86,3.804212,-209.7493,-13799.86,3.804212,
